Generation,P0_meanFit,P0_varFit,relFitness,N,Patch_Number,S_OD,Unnamed: 0,cMperChrom,fit_MAC,fit_PAC,generalCommandsPath,generalOutputPath,migration_scenario,mu,nbChrom,nbGenerations,nbLoci,nbLoci_MAC,nbLoci_OD,nbLoci_PAC,nbPairsLoci_OD,nbReplicates,outputOptions,selectionOn,simulationSuperSetID
91,0.9921042390000001,9.39470000000001e-05,0.9921042390000001,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
92,0.9922023280000005,9.273299999999998e-05,0.9922023280000005,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
93,0.9922955190000002,9.134000000000003e-05,0.9922955190000002,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
94,0.9923899500000005,9.039899999999988e-05,0.9923899500000005,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
95,0.9924761480000003,8.917300000000004e-05,0.9924761480000003,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
96,0.9925635889999994,8.8251e-05,0.9925635889999994,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
97,0.9926288789999994,8.745900000000003e-05,0.9926288789999994,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
98,0.9927184580000008,8.651600000000015e-05,0.9927184580000008,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
99,0.9928243749999994,8.514399999999985e-05,0.9928243749999994,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
100,0.9929103569999997,8.407200000000013e-05,0.9929103569999997,1000,1,0.0125,7,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,40,0,40,0,20,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
0,1.0,0.0,1.0,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
1,1.0,0.0,1.0,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
2,0.9789839649999982,0.004197673999999994,0.9789839649999982,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
3,0.9743449040000002,0.0038412250000000024,0.9743449040000002,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
4,0.9739599990000007,0.0025510460000000065,0.9739599990000007,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
5,0.9743690610000013,0.001584360999999999,0.9743690610000013,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
6,0.9748801139999997,0.001003054,0.9748801139999997,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
7,0.975293822000001,0.0006747089999999995,0.975293822000001,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
8,0.9756743639999996,0.000489698,0.9756743639999996,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
9,0.9760008140000007,0.0003822390000000003,0.9760008140000007,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
10,0.9762926409999997,0.00031654899999999995,0.9762926409999997,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
11,0.9765503540000002,0.00027353499999999993,0.9765503540000002,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
12,0.9767865300000013,0.0002433919999999998,0.9767865300000013,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
13,0.9769898880000004,0.00022157299999999997,0.9769898880000004,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
14,0.9771796460000003,0.000204027,0.9771796460000003,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
15,0.977357617,0.00018960599999999993,0.977357617,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
16,0.9775470010000004,0.00017812000000000006,0.9775470010000004,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
17,0.9777147989999989,0.000168359,0.9777147989999989,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
18,0.9778695700000012,0.00015946499999999986,0.9778695700000012,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
19,0.978035204000001,0.00015148999999999995,0.978035204000001,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
20,0.9781812,0.00014456299999999987,0.9781812,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
21,0.978311752999999,0.00013875099999999997,0.978311752999999,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
22,0.9784460440000002,0.00013319099999999992,0.9784460440000002,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
23,0.9785717960000009,0.0001284579999999998,0.9785717960000009,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
24,0.9786933810000004,0.00012377699999999994,0.9786933810000004,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
25,0.9788287209999995,0.00011948799999999996,0.9788287209999995,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
26,0.9789484439999999,0.0001157360000000001,0.9789484439999999,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
27,0.9790549089999997,0.00011242199999999992,0.9790549089999997,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
28,0.9791777530000005,0.000109158,0.9791777530000005,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
29,0.9792822119999994,0.00010623899999999996,0.9792822119999994,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
30,0.9793670779999989,0.00010381100000000013,0.9793670779999989,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
31,0.9794606259999986,0.00010091799999999998,0.9794606259999986,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
32,0.9795359539999988,9.896999999999997e-05,0.9795359539999988,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
33,0.9796431820000006,9.656899999999994e-05,0.9796431820000006,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
34,0.9797364380000005,9.444199999999999e-05,0.9797364380000005,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
35,0.9798271999999993,9.213200000000002e-05,0.9798271999999993,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
36,0.9799200039999989,9.037599999999992e-05,0.9799200039999989,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
37,0.9799998489999999,8.866999999999999e-05,0.9799998489999999,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
38,0.9800816479999999,8.698300000000007e-05,0.9800816479999999,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
39,0.9801631470000001,8.53619999999998e-05,0.9801631470000001,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
40,0.9802401770000002,8.3927e-05,0.9802401770000002,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
41,0.9803212239999993,8.24859999999999e-05,0.9803212239999993,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
42,0.9803903770000001,8.139899999999993e-05,0.9803903770000001,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
43,0.9804760979999999,7.991799999999985e-05,0.9804760979999999,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
44,0.9805540049999999,7.868299999999998e-05,0.9805540049999999,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
45,0.9806399379999999,7.751800000000004e-05,0.9806399379999999,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
46,0.9807155339999992,7.6511e-05,0.9807155339999992,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
47,0.98079049,7.519399999999994e-05,0.98079049,1000,1,0.0025,9,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,200,0,200,0,100,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
